total_congestion,std_dev,beta,reward
105.0,9.984363,0.9,-113.98592
116.0,6.0827627,0.9,-121.47449
126.0,1.118034,0.9,-127.00623
127.0,5.7608595,0.9,-132.18477
120.0,17.67767,0.9,-635.9099
12.0,2.5495098,0.9,-14.294559
12.0,2.1213202,0.9,-13.909188
21.0,3.7666297,0.9,-24.389967
26.0,3.354102,0.9,-29.018692
33.0,3.49106,0.9,-36.141953
29.0,4.918079,0.9,-33.42627
40.0,2.236068,0.9,-42.012463
40.0,4.41588,0.9,-43.974293
42.0,1.5,0.9,-43.35
54.0,4.974937,0.9,-58.477444
45.0,1.9202864,0.9,-46.728256
59.0,5.53963,0.9,-63.98567
59.0,2.772634,0.9,-61.49537
63.0,6.2998013,0.9,-68.66982
48.0,4.1231055,0.9,-51.710796
62.0,3.640055,0.9,-65.27605
57.0,2.2776084,0.9,-59.049847
62.0,4.5,0.9,-66.05
66.0,2.291288,0.9,-68.06216
58.0,6.5,0.9,-63.85
66.0,14.008925,0.9,-78.60803
61.0,1.0897248,0.9,-61.98075
79.0,7.7902184,0.9,-86.0112
80.0,1.8708287,0.9,-81.68375
80.0,7.5828753,0.9,-86.824585
81.0,1.9202864,0.9,-82.72826
87.0,6.977643,0.9,-93.27988
87.0,0.4330127,0.9,-87.38971
82.0,3.0413814,0.9,-84.73724
85.0,1.6393596,0.9,-86.475426
89.0,3.7666297,0.9,-92.38997
98.0,1.118034,0.9,-99.00623
84.0,5.612486,0.9,-89.05124
96.0,3.535534,0.9,-99.181984
97.0,4.6029882,0.9,-101.14269
105.0,1.6393596,0.9,-106.475426
101.0,7.7580605,0.9,-107.982254
94.0,4.031129,0.9,-97.62801
96.0,8.276473,0.9,-103.44882
112.0,3.2403703,0.9,-114.916336
115.0,5.3091903,0.9,-119.778275
113.0,2.58602,0.9,-115.327415
124.0,6.4031243,0.9,-129.76282
104.0,2.4494898,0.9,-106.204544
9.0,1.7853571,0.9,-10.606821
16.0,2.5495098,0.9,-18.29456
10.0,2.0615528,0.9,-11.855397
23.0,3.4186985,0.9,-26.076828
24.0,1.2247449,0.9,-25.10227
29.0,3.0310888,0.9,-31.72798
34.0,2.598076,0.9,-36.33827
34.0,6.344289,0.9,-39.70986
40.0,2.1213202,0.9,-41.909187
47.0,4.145781,0.9,-50.7312
53.0,2.1650636,0.9,-54.94856
55.0,4.0233693,0.9,-58.621033
52.0,3.9370039,0.9,-55.543304
59.0,3.344772,0.9,-62.010296
46.0,3.5707142,0.9,-49.213642
60.0,3.9370039,0.9,-63.543304
53.0,3.0310888,0.9,-55.72798
59.0,5.3091903,0.9,-63.77827
60.0,4.7434163,0.9,-64.26907
63.0,3.9607449,0.9,-66.56467
70.0,1.6583124,0.9,-71.49248
76.0,4.9497476,0.9,-80.45477
79.0,3.8971143,0.9,-82.5074
74.0,7.566373,0.9,-80.80974
78.0,2.95804,0.9,-80.66224
88.0,6.041523,0.9,-93.43737
83.0,2.1650636,0.9,-84.948555
80.0,7.3484693,0.9,-86.613625
85.0,1.299038,0.9,-86.169136
86.0,4.609772,0.9,-90.148796
91.0,0.8291562,0.9,-91.74624
92.0,2.738613,0.9,-94.46475
109.0,17.753521,0.9,-624.97815
111.0,23.815699,0.9,-632.43414
99.0,7.8859053,0.9,-106.09731
126.0,0.8660254,0.9,-126.77943
120.0,9.565563,0.9,-128.60901
123.0,1.9202864,0.9,-124.72826
116.0,5.87367,0.9,-121.2863
122.0,3.2015622,0.9,-124.88141
115.0,7.5952287,0.9,-121.83571
107.0,0.8291562,0.9,-107.74624
117.0,9.549214,0.9,-125.59429
107.0,4.6029882,0.9,-111.14269
10.0,2.5,0.9,-12.25
13.0,2.772634,0.9,-15.495371
21.0,2.384848,0.9,-23.146362
27.0,2.772634,0.9,-29.49537
27.0,2.384848,0.9,-29.146362
27.0,5.2618914,0.9,-31.735703
36.0,1.5811388,0.9,-37.423023
37.0,6.796139,0.9,-43.116524
40.0,1.0,0.9,-40.9
53.0,4.7631397,0.9,-57.286827
53.0,10.755813,0.9,-62.68023
51.0,0.8291562,0.9,-51.74624
55.0,5.2618914,0.9,-59.735703
62.0,3.5,0.9,-65.15
58.0,2.291288,0.9,-60.06216
66.0,3.5,0.9,-69.15
52.0,0.70710677,0.9,-52.636395
57.0,10.35314,0.9,-66.317825
64.0,3.082207,0.9,-66.77399
62.0,3.640055,0.9,-65.27605
70.0,3.2015622,0.9,-72.88141
71.0,3.49106,0.9,-74.14195
70.0,4.387482,0.9,-73.94873
75.0,3.112475,0.9,-77.80122
73.0,6.832825,0.9,-79.14954
81.0,0.8291562,0.9,-81.74624
89.0,13.273564,0.9,-100.946205
73.0,1.299038,0.9,-74.169136
95.0,6.4951906,0.9,-100.84567
98.0,2.1794496,0.9,-99.9615
93.0,6.339361,0.9,-98.70542
87.0,1.9202864,0.9,-88.72826
90.0,1.5,0.9,-91.35
101.0,15.089317,0.9,-614.5804
95.0,5.3560715,0.9,-99.820465
115.0,8.466847,0.9,-122.62016
107.0,3.9607449,0.9,-110.56467
108.0,3.6742346,0.9,-111.30681
120.0,1.5811388,0.9,-121.42303
112.0,4.84768,0.9,-116.362915
118.0,4.387482,0.9,-121.94873
12.0,2.5495098,0.9,-14.294559
12.0,2.1213202,0.9,-13.909188
19.0,3.269174,0.9,-21.942257
21.0,2.772634,0.9,-23.49537
29.0,2.8613808,0.9,-31.575243
32.0,3.9370039,0.9,-35.543304
39.0,2.9474566,0.9,-41.65271
36.0,8.0,0.9,-43.2
39.0,1.47902,0.9,-40.33112
41.0,7.980445,0.9,-48.1824
53.0,2.772634,0.9,-55.49537
62.0,2.598076,0.9,-64.33827
50.0,11.521719,0.9,-60.369545
55.0,1.7853571,0.9,-56.606823
71.0,6.339361,0.9,-76.70542
61.0,1.7853571,0.9,-62.606823
68.0,6.204837,0.9,-73.58435
61.0,1.47902,0.9,-62.33112
69.0,6.2998013,0.9,-74.66982
72.0,1.8708287,0.9,-73.68375
71.0,6.8693156,0.9,-77.18238
65.0,3.7666297,0.9,-68.38997
72.0,7.17635,0.9,-78.45872
77.0,2.9474566,0.9,-79.65271
81.0,5.0682836,0.9,-85.561455
91.0,2.1650636,0.9,-92.948555
85.0,5.0682836,0.9,-89.561455
85.0,3.4186985,0.9,-88.07683
87.0,4.322904,0.9,-90.89061
91.0,3.5619516,0.9,-94.20576
91.0,4.81534,0.9,-95.33381
94.0,3.640055,0.9,-97.27605
89.0,1.299038,0.9,-90.169136
98.0,15.913831,0.9,-612.32245
105.0,4.322904,0.9,-108.89061
122.0,9.340771,0.9,-130.4067
117.0,2.8613808,0.9,-119.57524
94.0,5.7227616,0.9,-99.15048
104.0,2.345208,0.9,-106.11069
119.0,11.797775,0.9,-129.618
123.0,5.2618914,0.9,-127.7357
9.0,1.7853571,0.9,-10.606821
12.0,2.1213202,0.9,-13.909188
23.0,5.7608595,0.9,-28.184772
19.0,0.4330127,0.9,-19.389711
23.0,5.3091903,0.9,-27.77827
31.0,0.8291562,0.9,-31.74624
34.0,3.0413814,0.9,-36.737244
36.0,1.5811388,0.9,-37.423023
38.0,3.0413814,0.9,-40.737244
48.0,2.1213202,0.9,-49.909187
48.0,3.0,0.9,-50.7
49.0,3.9607449,0.9,-52.56467
47.0,2.772634,0.9,-49.49537
48.0,5.0,0.9,-52.5
47.0,2.2776084,0.9,-49.049847
61.0,2.384848,0.9,-63.146362
49.0,3.8324275,0.9,-52.449184
55.0,5.9319053,0.9,-60.338715
50.0,2.6925824,0.9,-52.423325
60.0,4.527693,0.9,-64.07492
56.0,3.1622777,0.9,-58.84605
64.0,4.84768,0.9,-68.362915
68.0,3.7416575,0.9,-71.36749
67.0,4.0233693,0.9,-70.62103
76.0,2.236068,0.9,-78.01246
78.0,3.8405728,0.9,-81.45651
80.0,2.1213202,0.9,-81.90919
88.0,12.747549,0.9,-99.47279
67.0,3.4186985,0.9,-70.07683
89.0,6.0570207,0.9,-94.45132
90.0,1.6583124,0.9,-91.49248
93.0,5.3091903,0.9,-97.778275
96.0,2.1213202,0.9,-97.90919
88.0,4.527693,0.9,-92.07492
86.0,1.5,0.9,-87.35
90.0,4.769696,0.9,-94.292725
115.0,3.8971143,0.9,-118.5074
114.0,4.1533117,0.9,-117.73798
110.0,3.8405728,0.9,-113.45651
102.0,7.228416,0.9,-108.50558
92.0,3.082207,0.9,-94.77399
101.0,8.814052,0.9,-108.93265
104.0,3.535534,0.9,-107.181984
114.0,8.321658,0.9,-121.489494
12.0,2.5495098,0.9,-14.294559
15.0,2.4874685,0.9,-17.238722
18.0,3.0413814,0.9,-20.737244
21.0,5.2618914,0.9,-25.735703
29.0,1.299038,0.9,-30.169134
35.0,4.81534,0.9,-39.333805
36.0,1.2247449,0.9,-37.102272
44.0,3.0,0.9,-46.7
43.0,2.384848,0.9,-45.146362
47.0,3.269174,0.9,-49.942257
49.0,2.2776084,0.9,-51.049847
49.0,3.49106,0.9,-52.141953
53.0,3.7666297,0.9,-56.389965
51.0,3.344772,0.9,-54.010296
49.0,3.4186985,0.9,-52.076828
69.0,6.0570207,0.9,-74.45132
53.0,2.8613808,0.9,-55.57524
59.0,4.918079,0.9,-63.42627
60.0,2.9154758,0.9,-62.623928
66.0,3.5,0.9,-69.15
65.0,1.9202864,0.9,-66.72826
73.0,4.322904,0.9,-76.89061
68.0,3.082207,0.9,-70.77399
66.0,3.354102,0.9,-69.01869
71.0,2.6809514,0.9,-73.41286
77.0,4.322904,0.9,-80.89061
81.0,2.2776084,0.9,-83.04985
75.0,4.322904,0.9,-78.89061
70.0,3.0413814,0.9,-72.73724
84.0,13.509256,0.9,-96.15833
74.0,3.8405728,0.9,-77.45651
95.0,8.104782,0.9,-102.294304
99.0,15.92757,0.9,-613.33484
94.0,1.118034,0.9,-95.00623
111.0,6.2998013,0.9,-116.66982
94.0,3.5,0.9,-97.15
84.0,3.6742346,0.9,-87.30681
96.0,0.70710677,0.9,-96.6364
99.0,5.2141633,0.9,-103.69275
100.0,2.828427,0.9,-102.545586
111.0,5.673403,0.9,-116.106064
94.0,1.5,0.9,-95.35
108.0,2.5495098,0.9,-110.294556
115.0,19.524023,0.9,-632.57166
111.0,9.443913,0.9,-119.49952
129.0,2.8613808,0.9,-131.57524
9.0,1.7853571,0.9,-10.606821
16.0,2.5495098,0.9,-18.29456
10.0,2.0615528,0.9,-11.855397
23.0,3.4186985,0.9,-26.076828
24.0,1.2247449,0.9,-25.10227
28.0,4.3011627,0.9,-31.871046
34.0,2.0615528,0.9,-35.855396
33.0,6.0570207,0.9,-38.451317
39.0,1.9202864,0.9,-40.728256
43.0,4.710361,0.9,-47.239326
43.0,2.4874685,0.9,-45.23872
55.0,4.145781,0.9,-58.7312
45.0,2.4874685,0.9,-47.23872
51.0,6.832825,0.9,-57.149544
47.0,3.269174,0.9,-49.942257
62.0,6.689544,0.9,-68.02059
57.0,3.49106,0.9,-60.141953
60.0,5.7879186,0.9,-65.20913
54.0,1.5,0.9,-55.35
69.0,6.977643,0.9,-75.27988
64.0,1.8708287,0.9,-65.68375
70.0,8.529361,0.9,-77.67642
63.0,2.046338,0.9,-64.841705
78.0,7.566373,0.9,-84.80974
78.0,1.6583124,0.9,-79.49248
75.0,9.984363,0.9,-83.98592
78.0,3.354102,0.9,-81.01869
88.0,7.8740077,0.9,-95.08661
84.0,2.9154758,0.9,-86.62393
90.0,5.0249376,0.9,-94.522446
91.0,1.6393596,0.9,-92.475426
84.0,7.0356236,0.9,-90.33206
85.0,4.322904,0.9,-88.89061
88.0,7.4498324,0.9,-94.70485
95.0,5.2618914,0.9,-99.7357
100.0,7.648529,0.9,-106.883675
102.0,4.092676,0.9,-105.68341
105.0,6.759253,0.9,-111.08333
98.0,3.640055,0.9,-101.27605
109.0,8.437268,0.9,-116.593544
98.0,3.640055,0.9,-101.27605
111.0,8.466847,0.9,-118.62016
94.0,6.1032777,0.9,-99.49295
124.0,7.0,0.9,-130.3
110.0,2.0615528,0.9,-111.8554
9.0,1.7853571,0.9,-10.606821
16.0,2.5495098,0.9,-18.29456
10.0,2.0615528,0.9,-11.855397
23.0,3.4186985,0.9,-26.076828
24.0,1.2247449,0.9,-25.10227
28.0,4.3011627,0.9,-31.871046
34.0,2.0615528,0.9,-35.855396
33.0,6.0570207,0.9,-38.451317
39.0,1.9202864,0.9,-40.728256
43.0,4.710361,0.9,-47.239326
43.0,2.4874685,0.9,-45.23872
52.0,6.519202,0.9,-57.867283
45.0,1.9202864,0.9,-46.728256
56.0,4.6368093,0.9,-60.173126
47.0,2.8613808,0.9,-49.57524
52.0,4.527693,0.9,-56.074924
53.0,2.384848,0.9,-55.146362
54.0,3.5707142,0.9,-57.213642
61.0,11.882235,0.9,-71.69401
57.0,0.4330127,0.9,-57.389713
64.0,6.595453,0.9,-69.935905
69.0,1.47902,0.9,-70.331116
76.0,6.595453,0.9,-81.935905
74.0,1.118034,0.9,-75.00623
74.0,4.5,0.9,-78.05
78.0,1.118034,0.9,-79.00623
84.0,10.559356,0.9,-93.50342
80.0,3.6742346,0.9,-83.30681
94.0,7.5,0.9,-100.75
82.0,2.6925824,0.9,-84.423325
85.0,3.49106,0.9,-88.14195
84.0,2.345208,0.9,-86.11069
85.0,2.384848,0.9,-87.14636
82.0,2.6925824,0.9,-84.423325
94.0,3.354102,0.9,-97.01869
93.0,3.0310888,0.9,-95.72798
94.0,4.031129,0.9,-97.62801
94.0,5.8523498,0.9,-99.26711
99.0,3.269174,0.9,-101.94225
99.0,4.8669806,0.9,-103.38028
104.0,1.4142135,0.9,-105.27279
108.0,7.7781744,0.9,-115.00036
112.0,23.054283,0.9,-632.74884
107.0,12.316148,0.9,-118.08453
138.0,2.5,0.9,-140.25
134.0,3.8405728,0.9,-137.45651
13.0,3.269174,0.9,-15.942257
16.0,1.4142135,0.9,-17.272793
19.0,4.2646804,0.9,-22.838213
24.0,4.0620193,0.9,-27.655817
30.0,4.1533117,0.9,-33.73798
36.0,1.2247449,0.9,-37.102272
40.0,4.527693,0.9,-44.074924
47.0,1.47902,0.9,-48.33112
43.0,9.283722,0.9,-51.35535
48.0,0.70710677,0.9,-48.636395
45.0,7.9490566,0.9,-52.154152
47.0,2.2776084,0.9,-49.049847
56.0,6.0,0.9,-61.4
49.0,2.384848,0.9,-51.146362
57.0,5.8040934,0.9,-62.223682
49.0,2.8613808,0.9,-51.57524
64.0,4.0620193,0.9,-67.655815
58.0,2.8722813,0.9,-60.585052
64.0,5.7879186,0.9,-69.20913
66.0,4.387482,0.9,-69.94873
73.0,3.8324275,0.9,-76.44919
79.0,15.896148,0.9,-593.3065
67.0,1.9202864,0.9,-68.72826
84.0,10.049875,0.9,-93.04489
81.0,2.2776084,0.9,-83.04985
96.0,8.631338,0.9,-103.7682
94.0,1.118034,0.9,-95.00623
90.0,7.1589108,0.9,-96.443016
101.0,1.7853571,0.9,-102.60682
97.0,4.43706,0.9,-100.993355
102.0,0.8660254,0.9,-102.77943
107.0,2.8613808,0.9,-109.57524
116.0,0.70710677,0.9,-116.6364
101.0,6.0570207,0.9,-106.45132
97.0,4.710361,0.9,-101.23933
109.0,4.6029882,0.9,-113.14269
107.0,18.032955,0.9,-623.2297
106.0,12.010412,0.9,-116.80937
133.0,2.046338,0.9,-134.8417
125.0,3.49106,0.9,-128.14195
109.0,1.6393596,0.9,-110.475426
122.0,3.7749171,0.9,-125.39742
9.0,2.2776084,0.9,-11.049848
13.0,2.384848,0.9,-15.146363
20.0,2.738613,0.9,-22.464752
24.0,3.1622777,0.9,-26.84605
27.0,3.49106,0.9,-30.141954
33.0,4.205651,0.9,-36.785088
35.0,7.292976,0.9,-41.56368
35.0,0.8291562,0.9,-35.74624
46.0,7.664855,0.9,-52.89837
38.0,0.5,0.9,-38.45
53.0,7.4624057,0.9,-59.716164
44.0,1.2247449,0.9,-45.102272
57.0,5.8896093,0.9,-62.300648
47.0,2.2776084,0.9,-49.049847
65.0,6.0570207,0.9,-70.45132
52.0,2.5495098,0.9,-54.29456
64.0,6.819091,0.9,-70.137184
52.0,0.70710677,0.9,-52.636395
62.0,8.645808,0.9,-69.78123
56.0,0.70710677,0.9,-56.636395
70.0,8.616844,0.9,-77.75516
60.0,2.1213202,0.9,-61.909187
83.0,6.259992,0.9,-88.633995
69.0,5.8040934,0.9,-74.22369
84.0,1.0,0.9,-84.9
77.0,6.2998013,0.9,-82.66982
84.0,0.70710677,0.9,-84.6364
82.0,6.1032777,0.9,-87.49295
82.0,2.0615528,0.9,-83.8554
75.0,5.8896093,0.9,-80.30065
81.0,1.47902,0.9,-82.331116
86.0,3.7749171,0.9,-89.39742
91.0,1.6393596,0.9,-92.475426
94.0,7.4330344,0.9,-100.68973
95.0,4.7631397,0.9,-99.28683
124.0,4.690416,0.9,-128.22137
128.0,7.106335,0.9,-134.3957
102.0,3.5707142,0.9,-105.213646
99.0,6.796139,0.9,-105.11652
97.0,4.2646804,0.9,-100.83821
103.0,5.584577,0.9,-108.02612
110.0,4.1533117,0.9,-113.73798
116.0,12.629331,0.9,-127.366394
121.0,7.980445,0.9,-128.1824
134.0,2.291288,0.9,-136.06216
12.0,2.5495098,0.9,-14.294559
12.0,2.1213202,0.9,-13.909188
21.0,3.7666297,0.9,-24.389967
29.0,1.0897248,0.9,-29.980753
31.0,7.292976,0.9,-37.56368
32.0,0.0,0.9,-32.0
36.0,5.7879186,0.9,-41.209126
41.0,0.8291562,0.9,-41.74624
46.0,4.555217,0.9,-50.099693
42.0,1.6583124,0.9,-43.49248
48.0,3.082207,0.9,-50.773987
55.0,1.6393596,0.9,-56.47542
43.0,4.145781,0.9,-46.7312
46.0,4.2720017,0.9,-49.844803
48.0,4.2426405,0.9,-51.818375
53.0,12.255101,0.9,-64.02959
61.0,14.271913,0.9,-73.84472
55.0,1.0897248,0.9,-55.98075
69.0,8.75714,0.9,-76.881424
75.0,17.282578,0.9,-590.5543
59.0,1.9202864,0.9,-60.728256
81.0,3.4186985,0.9,-84.07683
78.0,8.077747,0.9,-85.26997
80.0,20.0,0.9,-598.0
76.0,5.5226803,0.9,-80.97041
83.0,2.4874685,0.9,-85.23872
81.0,3.0310888,0.9,-83.72798
48.0,3.6742346,0.9,-51.306812
72.0,0.70710677,0.9,-72.6364
64.0,7.071068,0.9,-70.36396
99.0,11.903255,0.9,-109.71293
83.0,7.3950996,0.9,-89.65559
85.0,3.8971143,0.9,-88.5074
78.0,6.538348,0.9,-83.884514
83.0,1.9202864,0.9,-84.72826
86.0,6.264982,0.9,-91.63848
109.0,13.254716,0.9,-120.929245
100.0,8.573215,0.9,-107.7159
125.0,2.9474566,0.9,-127.65271
105.0,7.6607766,0.9,-111.8947
107.0,4.918079,0.9,-111.42627
100.0,8.124039,0.9,-107.31164
78.0,2.598076,0.9,-80.33827
105.0,6.977643,0.9,-111.27988
126.0,22.07374,0.9,-645.86633
106.0,13.536986,0.9,-118.18329
9.0,1.7853571,0.9,-10.606821
12.0,2.1213202,0.9,-13.909188
14.0,2.5,0.9,-16.25
17.0,3.269174,0.9,-19.942257
19.0,2.9474566,0.9,-21.65271
22.0,2.0615528,0.9,-23.855398
23.0,2.9474566,0.9,-25.65271
22.0,5.545268,0.9,-26.990742
33.0,1.47902,0.9,-34.33112
40.0,4.0620193,0.9,-43.65582
42.0,1.6583124,0.9,-43.49248
47.0,4.2646804,0.9,-50.83821
44.0,1.5811388,0.9,-45.423023
49.0,4.8669806,0.9,-53.380283
48.0,2.738613,0.9,-50.464752
60.0,6.9641943,0.9,-66.26778
56.0,12.509996,0.9,-67.258995
50.0,2.1794496,0.9,-51.961506
66.0,6.0207973,0.9,-71.41872
69.0,1.7853571,0.9,-70.60682
73.0,5.8040934,0.9,-78.22369
64.0,1.8708287,0.9,-65.68375
74.0,8.20061,0.9,-81.38055
64.0,2.236068,0.9,-66.01246
77.0,7.7580605,0.9,-83.982254
79.0,1.6393596,0.9,-80.475426
71.0,8.75714,0.9,-78.881424
77.0,2.772634,0.9,-79.49537
92.0,7.0356236,0.9,-98.33206
82.0,5.315073,0.9,-86.78357
100.0,0.70710677,0.9,-100.6364
84.0,5.147815,0.9,-88.63303
93.0,2.2776084,0.9,-95.04985
80.0,5.147815,0.9,-84.63303
89.0,4.5483513,0.9,-93.09351
87.0,7.7257686,0.9,-93.95319
96.0,4.41588,0.9,-99.97429
117.0,5.3560715,0.9,-121.820465
106.0,2.8722813,0.9,-108.58505
88.0,1.2247449,0.9,-89.10227
108.0,5.2440443,0.9,-112.71964
108.0,1.8708287,0.9,-109.68375
114.0,6.264982,0.9,-119.63848
107.0,1.47902,0.9,-108.331116
124.0,5.2440443,0.9,-128.71964
9.0,1.7853571,0.9,-10.606821
14.0,3.5,0.9,-17.15
13.0,1.9202864,0.9,-14.728258
21.0,3.269174,0.9,-23.942257
23.0,1.47902,0.9,-24.331118
29.0,3.112475,0.9,-31.801228
32.0,1.5811388,0.9,-33.423023
27.0,3.49106,0.9,-30.141954
35.0,6.259992,0.9,-40.63399
35.0,0.8291562,0.9,-35.74624
34.0,7.1589108,0.9,-40.44302
41.0,2.384848,0.9,-43.146362
48.0,4.6368093,0.9,-52.173126
45.0,1.7853571,0.9,-46.606823
51.0,4.322904,0.9,-54.890614
47.0,2.772634,0.9,-49.49537
53.0,4.380354,0.9,-56.942318
47.0,2.046338,0.9,-48.841705
54.0,4.031129,0.9,-57.628017
51.0,3.344772,0.9,-54.010296
54.0,5.0249376,0.9,-58.522446
56.0,2.9154758,0.9,-58.623928
64.0,4.0,0.9,-67.6
69.0,13.273564,0.9,-80.946205
61.0,0.8291562,0.9,-61.74624
76.0,6.519202,0.9,-81.86728
69.0,1.299038,0.9,-70.169136
77.0,5.2618914,0.9,-81.7357
71.0,1.9202864,0.9,-72.72826
81.0,4.656984,0.9,-85.191284
77.0,2.8613808,0.9,-79.57524
83.0,5.9739017,0.9,-88.37651
78.0,1.6583124,0.9,-79.49248
89.0,4.968652,0.9,-93.47179
87.0,1.0897248,0.9,-87.98075
82.0,5.17204,0.9,-86.65484
79.0,3.49106,0.9,-82.14195
83.0,3.9607449,0.9,-86.56467
95.0,2.58602,0.9,-97.327415
97.0,3.0310888,0.9,-99.72798
96.0,3.6742346,0.9,-99.30681
97.0,2.4874685,0.9,-99.23872
108.0,3.7416575,0.9,-111.36749
101.0,1.47902,0.9,-102.331116
115.0,3.112475,0.9,-117.80122
113.0,2.1650636,0.9,-114.948555
111.0,3.6996622,0.9,-114.3297
111.0,1.299038,0.9,-112.169136
9.0,1.7853571,0.9,-10.606821
14.0,3.5,0.9,-17.15
13.0,2.8613808,0.9,-15.575243
21.0,3.8971143,0.9,-24.507402
30.0,2.291288,0.9,-32.06216
32.0,7.5166483,0.9,-38.764984
29.0,1.47902,0.9,-30.331118
37.0,5.8040934,0.9,-42.223682
47.0,2.1650636,0.9,-48.94856
42.0,3.0413814,0.9,-44.737244
47.0,5.0682836,0.9,-51.561455
45.0,2.58602,0.9,-47.32742
55.0,7.01338,0.9,-61.312042
50.0,12.519984,0.9,-61.267986
51.0,3.5619516,0.9,-54.205757
69.0,8.785642,0.9,-76.907074
71.0,2.046338,0.9,-72.841705
81.0,5.9319053,0.9,-86.338715
65.0,2.4874685,0.9,-67.23872
74.0,7.566373,0.9,-80.80974
66.0,1.118034,0.9,-67.00623
74.0,6.652067,0.9,-79.98686
69.0,1.47902,0.9,-70.331116
83.0,9.443913,0.9,-91.49952
79.0,4.322904,0.9,-82.89061
88.0,11.811012,0.9,-98.62991
83.0,4.145781,0.9,-86.7312
100.0,6.041523,0.9,-105.43737
90.0,5.0249376,0.9,-94.522446
92.0,2.4494898,0.9,-94.204544
83.0,2.1650636,0.9,-84.948555
97.0,1.0897248,0.9,-97.98075
83.0,3.344772,0.9,-86.01029
95.0,1.9202864,0.9,-96.72826
96.0,3.535534,0.9,-99.181984
96.0,0.0,0.9,-96.0
107.0,10.328964,0.9,-116.29607
98.0,4.769696,0.9,-102.292725
117.0,3.0310888,0.9,-119.72798
134.0,3.5,0.9,-137.15
116.0,4.472136,0.9,-120.024925
105.0,3.269174,0.9,-107.94225
112.0,2.0,0.9,-113.8
107.0,3.8324275,0.9,-110.44919
9.0,1.7853571,0.9,-10.606821
12.0,2.1213202,0.9,-13.909188
14.0,2.5,0.9,-16.25
17.0,3.269174,0.9,-19.942257
22.0,4.2720017,0.9,-25.8448
32.0,6.595453,0.9,-37.935905
28.0,1.8708287,0.9,-29.683746
36.0,5.2440443,0.9,-40.71964
32.0,1.2247449,0.9,-33.102272
44.0,5.612486,0.9,-49.05124
40.0,1.8708287,0.9,-41.683746
47.0,4.380354,0.9,-50.942318
43.0,2.1650636,0.9,-44.94856
49.0,3.7666297,0.9,-52.389965
43.0,4.43706,0.9,-46.993355
55.0,6.0156045,0.9,-60.414043
49.0,3.269174,0.9,-51.942257
64.0,5.87367,0.9,-69.2863
53.0,2.6809514,0.9,-55.412857
70.0,5.0249376,0.9,-74.522446
65.0,2.772634,0.9,-67.49537
63.0,7.361216,0.9,-69.62509
60.0,1.5811388,0.9,-61.423023
65.0,5.3091903,0.9,-69.778275
71.0,1.299038,0.9,-72.169136
68.0,8.276473,0.9,-75.44882
67.0,3.0310888,0.9,-69.72798
78.0,8.645808,0.9,-85.78123
68.0,2.236068,0.9,-70.01246
87.0,2.772634,0.9,-89.49537
75.0,6.1390147,0.9,-80.525116
79.0,3.7666297,0.9,-82.38997
88.0,8.514693,0.9,-95.66322
92.0,1.0,0.9,-92.9
83.0,4.49305,0.9,-87.04375
87.0,1.0897248,0.9,-87.98075
101.0,11.031206,0.9,-110.928085
88.0,3.1622777,0.9,-90.84605
115.0,11.755318,0.9,-125.57979
101.0,6.977643,0.9,-107.27988
106.0,6.1032777,0.9,-111.49295
111.0,1.9202864,0.9,-112.72826
91.0,3.8971143,0.9,-94.5074
115.0,3.49106,0.9,-118.14195
126.0,1.5,0.9,-127.35
121.0,3.112475,0.9,-123.80122
9.0,2.2776084,0.9,-11.049848
13.0,2.384848,0.9,-15.146363
20.0,2.738613,0.9,-22.464752
24.0,3.1622777,0.9,-26.84605
27.0,3.49106,0.9,-30.141954
34.0,2.0615528,0.9,-35.855396
30.0,5.7227616,0.9,-35.150486
37.0,1.299038,0.9,-38.169136
44.0,5.612486,0.9,-49.05124
43.0,1.9202864,0.9,-44.728256
52.0,5.2440443,0.9,-56.71964
49.0,2.8613808,0.9,-51.57524
53.0,6.941722,0.9,-59.24755
68.0,2.4494898,0.9,-70.204544
64.0,2.738613,0.9,-66.46475
57.0,4.7631397,0.9,-61.286827
60.0,2.0,0.9,-61.8
61.0,3.8971143,0.9,-64.5074
65.0,4.6029882,0.9,-69.14269
64.0,0.70710677,0.9,-64.6364
67.0,7.3271756,0.9,-73.59446
69.0,2.1650636,0.9,-70.948555
74.0,4.609772,0.9,-78.148796
80.0,2.0,0.9,-81.8
80.0,7.2456884,0.9,-86.52112
84.0,3.2403703,0.9,-86.916336
77.0,1.47902,0.9,-78.331116
88.0,3.535534,0.9,-91.181984
92.0,2.738613,0.9,-94.46475
101.0,3.5619516,0.9,-104.20576
89.0,4.6029882,0.9,-93.14269
88.0,2.9154758,0.9,-90.62393
84.0,5.5226803,0.9,-88.97041
94.0,1.118034,0.9,-95.00623
95.0,3.5619516,0.9,-98.20576
97.0,1.7853571,0.9,-98.60682
98.0,2.5,0.9,-100.25
92.0,1.4142135,0.9,-93.27279
94.0,3.905125,0.9,-97.51461
89.0,2.384848,0.9,-91.14636
97.0,5.1173725,0.9,-101.60564
101.0,1.6393596,0.9,-102.475426
106.0,4.974937,0.9,-110.47744
95.0,2.8613808,0.9,-97.57524
102.0,6.8007355,0.9,-108.12066
9.0,2.2776084,0.9,-11.049848
10.0,2.0615528,0.9,-11.855397
16.0,3.535534,0.9,-19.18198
